product_code,asset_url,asset_type_normalized,file_format_normalized,product_url,product_exists,asset_id
24717IN-CP,https://techcomm.kohler.com/techcomm/cad/24717inpln.dxf,cad drawing,DXF,https://www.kohler.co.in/p/handshower-without-hose-24717in?skuId=24717IN-CP,True,asset_000680
24717IN-CP,https://techcomm.kohler.com/techcomm/cad/24717inpln.dwg,cad drawing,DWG,https://www.kohler.co.in/p/handshower-without-hose-24717in?skuId=24717IN-CP,True,asset_000679
24717IN-CP,https://techcomm.kohler.com/techcomm/cad/24717infrt.dxf,cad drawing,DXF,https://www.kohler.co.in/p/handshower-without-hose-24717in?skuId=24717IN-CP,True,asset_000678
24717IN-CP,https://techcomm.kohler.com/techcomm/cad/24717infrt.dwg,cad drawing,DWG,https://www.kohler.co.in/p/handshower-without-hose-24717in?skuId=24717IN-CP,True,asset_000677
24717IN-CP,https://techcomm.kohler.com/techcomm/cad/24717insde.dxf,cad drawing,DXF,https://www.kohler.co.in/p/handshower-without-hose-24717in?skuId=24717IN-CP,True,asset_000682
24717IN-CP,https://techcomm.kohler.com/techcomm/cad/24717insde.dwg,cad drawing,DWG,https://www.kohler.co.in/p/handshower-without-hose-24717in?skuId=24717IN-CP,True,asset_000681
24717IN-CP,https://techcomm.kohler.com/techcomm/cad/24717IN.dxf,cad drawing,DXF,https://www.kohler.co.in/p/handshower-without-hose-24717in?skuId=24717IN-CP,True,asset_000669
24717IN-CP,https://techcomm.kohler.com/techcomm/cad/24717IN.dwg,cad drawing,DWG,https://www.kohler.co.in/p/handshower-without-hose-24717in?skuId=24717IN-CP,True,asset_000668
24717IN-CP,https://techcomm.kohler.com/techcomm/pdf/K-24717IN_spec_IN_Kohler_en.pdf,spec sheet,PDF,https://www.kohler.co.in/p/handshower-without-hose-24717in?skuId=24717IN-CP,True,asset_002998
24717IN-CP,https://techcomm.kohler.com/techcomm/pdf/1412430-IN2.pdf,installation,PDF,https://www.kohler.co.in/p/handshower-without-hose-24717in?skuId=24717IN-CP,True,asset_002804
72421IN-CP,https://techcomm.kohler.com/techcomm/cad/72421IN.obj,3d model,OBJ,https://www.kohler.co.in/p/awaken-organic-multi-mode-handshower-with-hose-72421in?skuId=72421IN-CP,True,asset_001817
72421IN-CP,https://techcomm.kohler.com/techcomm/cad/72421IN.skp,3d model,SKP,https://www.kohler.co.in/p/awaken-organic-multi-mode-handshower-with-hose-72421in?skuId=72421IN-CP,True,asset_001818
72421IN-CP,https://techcomm.kohler.com/techcomm/cad/72421IN.3ds,3d model,3DS,https://www.kohler.co.in/p/awaken-organic-multi-mode-handshower-with-hose-72421in?skuId=72421IN-CP,True,asset_001816
72421IN-CP,https://techcomm.kohler.com/techcomm/cad/Shower-Handshower-KOHLER-AWAKEN-K-72421IN.rfa,3d model,RFA,https://www.kohler.co.in/p/awaken-organic-multi-mode-handshower-with-hose-72421in?skuId=72421IN-CP,True,asset_002597
72421IN-CP,https://techcomm.kohler.com/techcomm/cad/72421inpln.dxf,cad drawing,DXF,https://www.kohler.co.in/p/awaken-organic-multi-mode-handshower-with-hose-72421in?skuId=72421IN-CP,True,asset_001822
72421IN-CP,https://techcomm.kohler.com/techcomm/cad/72421inpln.dwg,cad drawing,DWG,https://www.kohler.co.in/p/awaken-organic-multi-mode-handshower-with-hose-72421in?skuId=72421IN-CP,True,asset_001821
72421IN-CP,https://techcomm.kohler.com/techcomm/cad/72421infrt.dxf,cad drawing,DXF,https://www.kohler.co.in/p/awaken-organic-multi-mode-handshower-with-hose-72421in?skuId=72421IN-CP,True,asset_001820
72421IN-CP,https://techcomm.kohler.com/techcomm/cad/72421infrt.dwg,cad drawing,DWG,https://www.kohler.co.in/p/awaken-organic-multi-mode-handshower-with-hose-72421in?skuId=72421IN-CP,True,asset_001819
72421IN-CP,https://techcomm.kohler.com/techcomm/cad/72421insde.dxf,cad drawing,DXF,https://www.kohler.co.in/p/awaken-organic-multi-mode-handshower-with-hose-72421in?skuId=72421IN-CP,True,asset_001824
72421IN-CP,https://techcomm.kohler.com/techcomm/cad/72421insde.dwg,cad drawing,DWG,https://www.kohler.co.in/p/awaken-organic-multi-mode-handshower-with-hose-72421in?skuId=72421IN-CP,True,asset_001823
72421IN-CP,https://techcomm.kohler.com/techcomm/pdf/K-72421IN_spec_IN_Kohler_en.pdf,spec sheet,PDF,https://www.kohler.co.in/p/awaken-organic-multi-mode-handshower-with-hose-72421in?skuId=72421IN-CP,True,asset_003104
98445IN-CP,https://techcomm.kohler.com/techcomm/cad/98445IN.obj,3d model,OBJ,https://www.kohler.co.in/p/spatula-square-single-function-handshower-13-0-lpm-98445in?skuId=98445IN-CP,True,asset_002421
98445IN-CP,https://techcomm.kohler.com/techcomm/cad/98445IN.skp,3d model,SKP,https://www.kohler.co.in/p/spatula-square-single-function-handshower-13-0-lpm-98445in?skuId=98445IN-CP,True,asset_002422
98445IN-CP,https://techcomm.kohler.com/techcomm/cad/98445IN.3ds,3d model,3DS,https://www.kohler.co.in/p/spatula-square-single-function-handshower-13-0-lpm-98445in?skuId=98445IN-CP,True,asset_002418
98445IN-CP,https://techcomm.kohler.com/techcomm/cad/Shower-Handshower_Kit-KOHLER-Spatula-K-98445IN.rfa,3d model,RFA,https://www.kohler.co.in/p/spatula-square-single-function-handshower-13-0-lpm-98445in?skuId=98445IN-CP,True,asset_002614
98445IN-CP,https://techcomm.kohler.com/techcomm/cad/98445inpln.dxf,cad drawing,DXF,https://www.kohler.co.in/p/spatula-square-single-function-handshower-13-0-lpm-98445in?skuId=98445IN-CP,True,asset_002426
98445IN-CP,https://techcomm.kohler.com/techcomm/cad/98445inpln.dwg,cad drawing,DWG,https://www.kohler.co.in/p/spatula-square-single-function-handshower-13-0-lpm-98445in?skuId=98445IN-CP,True,asset_002425
98445IN-CP,https://techcomm.kohler.com/techcomm/cad/98445infrt.dxf,cad drawing,DXF,https://www.kohler.co.in/p/spatula-square-single-function-handshower-13-0-lpm-98445in?skuId=98445IN-CP,True,asset_002424
98445IN-CP,https://techcomm.kohler.com/techcomm/cad/98445infrt.dwg,cad drawing,DWG,https://www.kohler.co.in/p/spatula-square-single-function-handshower-13-0-lpm-98445in?skuId=98445IN-CP,True,asset_002423
98445IN-CP,https://techcomm.kohler.com/techcomm/cad/98445insde.dxf,cad drawing,DXF,https://www.kohler.co.in/p/spatula-square-single-function-handshower-13-0-lpm-98445in?skuId=98445IN-CP,True,asset_002428
98445IN-CP,https://techcomm.kohler.com/techcomm/cad/98445insde.dwg,cad drawing,DWG,https://www.kohler.co.in/p/spatula-square-single-function-handshower-13-0-lpm-98445in?skuId=98445IN-CP,True,asset_002427
98445IN-CP,https://techcomm.kohler.com/techcomm/cad/98445IN.dxf,cad drawing,DXF,https://www.kohler.co.in/p/spatula-square-single-function-handshower-13-0-lpm-98445in?skuId=98445IN-CP,True,asset_002420
98445IN-CP,https://techcomm.kohler.com/techcomm/cad/98445IN.dwg,cad drawing,DWG,https://www.kohler.co.in/p/spatula-square-single-function-handshower-13-0-lpm-98445in?skuId=98445IN-CP,True,asset_002419
98445IN-CP,https://techcomm.kohler.com/techcomm/pdf/K-98445IN_spec_IN_Kohler_en.pdf,spec sheet,PDF,https://www.kohler.co.in/p/spatula-square-single-function-handshower-13-0-lpm-98445in?skuId=98445IN-CP,True,asset_003159
98444IN-CP,https://techcomm.kohler.com/techcomm/cad/98444IN.obj,3d model,OBJ,https://www.kohler.co.in/p/eo-single-function-small-handshower-with-hose-98444in?skuId=98444IN-CP,True,asset_002410
98444IN-CP,https://techcomm.kohler.com/techcomm/cad/98444IN.skp,3d model,SKP,https://www.kohler.co.in/p/eo-single-function-small-handshower-with-hose-98444in?skuId=98444IN-CP,True,asset_002411
98444IN-CP,https://techcomm.kohler.com/techcomm/cad/98444IN.3ds,3d model,3DS,https://www.kohler.co.in/p/eo-single-function-small-handshower-with-hose-98444in?skuId=98444IN-CP,True,asset_002407
98444IN-CP,https://techcomm.kohler.com/techcomm/cad/Shower-Handshower-KOHLER-SPATULA-K-98444IN.rfa,3d model,RFA,https://www.kohler.co.in/p/eo-single-function-small-handshower-with-hose-98444in?skuId=98444IN-CP,True,asset_002608
98444IN-CP,https://techcomm.kohler.com/techcomm/cad/98444inpln.dxf,cad drawing,DXF,https://www.kohler.co.in/p/eo-single-function-small-handshower-with-hose-98444in?skuId=98444IN-CP,True,asset_002415
98444IN-CP,https://techcomm.kohler.com/techcomm/cad/98444inpln.dwg,cad drawing,DWG,https://www.kohler.co.in/p/eo-single-function-small-handshower-with-hose-98444in?skuId=98444IN-CP,True,asset_002414
98444IN-CP,https://techcomm.kohler.com/techcomm/cad/98444infrt.dxf,cad drawing,DXF,https://www.kohler.co.in/p/eo-single-function-small-handshower-with-hose-98444in?skuId=98444IN-CP,True,asset_002413
98444IN-CP,https://techcomm.kohler.com/techcomm/cad/98444infrt.dwg,cad drawing,DWG,https://www.kohler.co.in/p/eo-single-function-small-handshower-with-hose-98444in?skuId=98444IN-CP,True,asset_002412
98444IN-CP,https://techcomm.kohler.com/techcomm/cad/98444insde.dxf,cad drawing,DXF,https://www.kohler.co.in/p/eo-single-function-small-handshower-with-hose-98444in?skuId=98444IN-CP,True,asset_002417
98444IN-CP,https://techcomm.kohler.com/techcomm/cad/98444insde.dwg,cad drawing,DWG,https://www.kohler.co.in/p/eo-single-function-small-handshower-with-hose-98444in?skuId=98444IN-CP,True,asset_002416
98444IN-CP,https://techcomm.kohler.com/techcomm/cad/98444IN.dxf,cad drawing,DXF,https://www.kohler.co.in/p/eo-single-function-small-handshower-with-hose-98444in?skuId=98444IN-CP,True,asset_002409
98444IN-CP,https://techcomm.kohler.com/techcomm/cad/98444IN.dwg,cad drawing,DWG,https://www.kohler.co.in/p/eo-single-function-small-handshower-with-hose-98444in?skuId=98444IN-CP,True,asset_002408
98444IN-CP,https://techcomm.kohler.com/techcomm/pdf/K-98444IN_spec_IN_Kohler_en.pdf,spec sheet,PDF,https://www.kohler.co.in/p/eo-single-function-small-handshower-with-hose-98444in?skuId=98444IN-CP,True,asset_003158
28695IN-CP,https://techcomm.kohler.com/techcomm/cad/28695IN.obj,3d model,OBJ,https://www.kohler.co.in/p/statement-oblong-three-function-handshower-9-5-lpm-28695in?skuId=28695IN-CP,True,asset_001189
28695IN-CP,https://techcomm.kohler.com/techcomm/cad/28695IN.skp,3d model,SKP,https://www.kohler.co.in/p/statement-oblong-three-function-handshower-9-5-lpm-28695in?skuId=28695IN-CP,True,asset_001190
28695IN-CP,https://techcomm.kohler.com/techcomm/cad/28695IN.3ds,3d model,3DS,https://www.kohler.co.in/p/statement-oblong-three-function-handshower-9-5-lpm-28695in?skuId=28695IN-CP,True,asset_001186
28695IN-CP,https://techcomm.kohler.com/techcomm/cad/Shower-Handshower-KOHLER-Statement-K-28695IN.rfa,3d model,RFA,https://www.kohler.co.in/p/statement-oblong-three-function-handshower-9-5-lpm-28695in?skuId=28695IN-CP,True,asset_002610
28695IN-CP,https://techcomm.kohler.com/techcomm/cad/28695inpln.dxf,cad drawing,DXF,https://www.kohler.co.in/p/statement-oblong-three-function-handshower-9-5-lpm-28695in?skuId=28695IN-CP,True,asset_001194
28695IN-CP,https://techcomm.kohler.com/techcomm/cad/28695inpln.dwg,cad drawing,DWG,https://www.kohler.co.in/p/statement-oblong-three-function-handshower-9-5-lpm-28695in?skuId=28695IN-CP,True,asset_001193
28695IN-CP,https://techcomm.kohler.com/techcomm/cad/28695infrt.dxf,cad drawing,DXF,https://www.kohler.co.in/p/statement-oblong-three-function-handshower-9-5-lpm-28695in?skuId=28695IN-CP,True,asset_001192
28695IN-CP,https://techcomm.kohler.com/techcomm/cad/28695infrt.dwg,cad drawing,DWG,https://www.kohler.co.in/p/statement-oblong-three-function-handshower-9-5-lpm-28695in?skuId=28695IN-CP,True,asset_001191
28695IN-CP,https://techcomm.kohler.com/techcomm/cad/28695insde.dxf,cad drawing,DXF,https://www.kohler.co.in/p/statement-oblong-three-function-handshower-9-5-lpm-28695in?skuId=28695IN-CP,True,asset_001196
28695IN-CP,https://techcomm.kohler.com/techcomm/cad/28695insde.dwg,cad drawing,DWG,https://www.kohler.co.in/p/statement-oblong-three-function-handshower-9-5-lpm-28695in?skuId=28695IN-CP,True,asset_001195
28695IN-CP,https://techcomm.kohler.com/techcomm/cad/28695IN.dxf,cad drawing,DXF,https://www.kohler.co.in/p/statement-oblong-three-function-handshower-9-5-lpm-28695in?skuId=28695IN-CP,True,asset_001188
28695IN-CP,https://techcomm.kohler.com/techcomm/cad/28695IN.dwg,cad drawing,DWG,https://www.kohler.co.in/p/statement-oblong-three-function-handshower-9-5-lpm-28695in?skuId=28695IN-CP,True,asset_001187
28695IN-CP,https://techcomm.kohler.com/techcomm/pdf/K-28695IN_spec_IN_Kohler_en.pdf,spec sheet,PDF,https://www.kohler.co.in/p/statement-oblong-three-function-handshower-9-5-lpm-28695in?skuId=28695IN-CP,True,asset_003052
28585IN-0,https://techcomm.kohler.com/techcomm/cad/28585IN.obj,3d model,OBJ,https://www.kohler.co.in/p/switch-multimode-handshower-without-hose-white-28585in?skuId=28585IN-0,True,asset_001167
28585IN-0,https://techcomm.kohler.com/techcomm/cad/28585IN.skp,3d model,SKP,https://www.kohler.co.in/p/switch-multimode-handshower-without-hose-white-28585in?skuId=28585IN-0,True,asset_001168
28585IN-0,https://techcomm.kohler.com/techcomm/cad/28585IN.3ds,3d model,3DS,https://www.kohler.co.in/p/switch-multimode-handshower-without-hose-white-28585in?skuId=28585IN-0,True,asset_001164
28585IN-0,https://techcomm.kohler.com/techcomm/cad/Shower-Handshower-KOHLER-Switch-K-28585IN.rfa,3d model,RFA,https://www.kohler.co.in/p/switch-multimode-handshower-without-hose-white-28585in?skuId=28585IN-0,True,asset_002612
28585IN-0,https://techcomm.kohler.com/techcomm/cad/28585inpln.dxf,cad drawing,DXF,https://www.kohler.co.in/p/switch-multimode-handshower-without-hose-white-28585in?skuId=28585IN-0,True,asset_001172
28585IN-0,https://techcomm.kohler.com/techcomm/cad/28585inpln.dwg,cad drawing,DWG,https://www.kohler.co.in/p/switch-multimode-handshower-without-hose-white-28585in?skuId=28585IN-0,True,asset_001171
28585IN-0,https://techcomm.kohler.com/techcomm/cad/28585infrt.dxf,cad drawing,DXF,https://www.kohler.co.in/p/switch-multimode-handshower-without-hose-white-28585in?skuId=28585IN-0,True,asset_001170
28585IN-0,https://techcomm.kohler.com/techcomm/cad/28585infrt.dwg,cad drawing,DWG,https://www.kohler.co.in/p/switch-multimode-handshower-without-hose-white-28585in?skuId=28585IN-0,True,asset_001169
28585IN-0,https://techcomm.kohler.com/techcomm/cad/28585insde.dxf,cad drawing,DXF,https://www.kohler.co.in/p/switch-multimode-handshower-without-hose-white-28585in?skuId=28585IN-0,True,asset_001174
28585IN-0,https://techcomm.kohler.com/techcomm/cad/28585insde.dwg,cad drawing,DWG,https://www.kohler.co.in/p/switch-multimode-handshower-without-hose-white-28585in?skuId=28585IN-0,True,asset_001173
28585IN-0,https://techcomm.kohler.com/techcomm/cad/28585IN.dxf,cad drawing,DXF,https://www.kohler.co.in/p/switch-multimode-handshower-without-hose-white-28585in?skuId=28585IN-0,True,asset_001166
28585IN-0,https://techcomm.kohler.com/techcomm/cad/28585IN.dwg,cad drawing,DWG,https://www.kohler.co.in/p/switch-multimode-handshower-without-hose-white-28585in?skuId=28585IN-0,True,asset_001165
28585IN-0,https://techcomm.kohler.com/techcomm/pdf/K-28585IN_spec_IN_Kohler_en.pdf,spec sheet,PDF,https://www.kohler.co.in/p/switch-multimode-handshower-without-hose-white-28585in?skuId=28585IN-0,True,asset_003050
97009IN-CP,https://techcomm.kohler.com/techcomm/cad/97009IN.obj,3d model,OBJ,https://www.kohler.co.in/p/rainduet-square-handshower-w-o-hose-97009in?skuId=97009IN-CP,True,asset_002256
97009IN-CP,https://techcomm.kohler.com/techcomm/cad/97009IN.skp,3d model,SKP,https://www.kohler.co.in/p/rainduet-square-handshower-w-o-hose-97009in?skuId=97009IN-CP,True,asset_002257
97009IN-CP,https://techcomm.kohler.com/techcomm/cad/97009IN.3ds,3d model,3DS,https://www.kohler.co.in/p/rainduet-square-handshower-w-o-hose-97009in?skuId=97009IN-CP,True,asset_002253
97009IN-CP,https://techcomm.kohler.com/techcomm/cad/Shower-Handshower-KOHLER-Rainduet-K-97009IN.rfa,3d model,RFA,https://www.kohler.co.in/p/rainduet-square-handshower-w-o-hose-97009in?skuId=97009IN-CP,True,asset_002607
97009IN-CP,https://techcomm.kohler.com/techcomm/cad/97009inpln.dxf,cad drawing,DXF,https://www.kohler.co.in/p/rainduet-square-handshower-w-o-hose-97009in?skuId=97009IN-CP,True,asset_002266
97009IN-CP,https://techcomm.kohler.com/techcomm/cad/97009inpln.dwg,cad drawing,DWG,https://www.kohler.co.in/p/rainduet-square-handshower-w-o-hose-97009in?skuId=97009IN-CP,True,asset_002265
97009IN-CP,https://techcomm.kohler.com/techcomm/cad/97009infrt.dxf,cad drawing,DXF,https://www.kohler.co.in/p/rainduet-square-handshower-w-o-hose-97009in?skuId=97009IN-CP,True,asset_002264
97009IN-CP,https://techcomm.kohler.com/techcomm/cad/97009infrt.dwg,cad drawing,DWG,https://www.kohler.co.in/p/rainduet-square-handshower-w-o-hose-97009in?skuId=97009IN-CP,True,asset_002263
97009IN-CP,https://techcomm.kohler.com/techcomm/cad/97009insde.dxf,cad drawing,DXF,https://www.kohler.co.in/p/rainduet-square-handshower-w-o-hose-97009in?skuId=97009IN-CP,True,asset_002268
97009IN-CP,https://techcomm.kohler.com/techcomm/cad/97009insde.dwg,cad drawing,DWG,https://www.kohler.co.in/p/rainduet-square-handshower-w-o-hose-97009in?skuId=97009IN-CP,True,asset_002267
97009IN-CP,https://techcomm.kohler.com/techcomm/cad/97009IN.dxf,cad drawing,DXF,https://www.kohler.co.in/p/rainduet-square-handshower-w-o-hose-97009in?skuId=97009IN-CP,True,asset_002255
97009IN-CP,https://techcomm.kohler.com/techcomm/cad/97009IN.dwg,cad drawing,DWG,https://www.kohler.co.in/p/rainduet-square-handshower-w-o-hose-97009in?skuId=97009IN-CP,True,asset_002254
97009IN-CP,https://techcomm.kohler.com/techcomm/pdf/K-97009IN_spec_IN_Kohler_en.pdf,spec sheet,PDF,https://www.kohler.co.in/p/rainduet-square-handshower-w-o-hose-97009in?skuId=97009IN-CP,True,asset_003145
28694IN-CP,https://techcomm.kohler.com/techcomm/cad/28694IN.obj,3d model,OBJ,https://www.kohler.co.in/p/statement-round-three-function-handshower-9-5-lpm-28694in?skuId=28694IN-CP,True,asset_001178
28694IN-CP,https://techcomm.kohler.com/techcomm/cad/28694IN.skp,3d model,SKP,https://www.kohler.co.in/p/statement-round-three-function-handshower-9-5-lpm-28694in?skuId=28694IN-CP,True,asset_001179
28694IN-CP,https://techcomm.kohler.com/techcomm/cad/28694IN.3ds,3d model,3DS,https://www.kohler.co.in/p/statement-round-three-function-handshower-9-5-lpm-28694in?skuId=28694IN-CP,True,asset_001175
28694IN-CP,https://techcomm.kohler.com/techcomm/cad/Shower-Handshower-KOHLER-Statement_Round-K-28694IN.rfa,3d model,RFA,https://www.kohler.co.in/p/statement-round-three-function-handshower-9-5-lpm-28694in?skuId=28694IN-CP,True,asset_002611
28694IN-CP,https://techcomm.kohler.com/techcomm/cad/28694inpln.dxf,cad drawing,DXF,https://www.kohler.co.in/p/statement-round-three-function-handshower-9-5-lpm-28694in?skuId=28694IN-CP,True,asset_001183
28694IN-CP,https://techcomm.kohler.com/techcomm/cad/28694inpln.dwg,cad drawing,DWG,https://www.kohler.co.in/p/statement-round-three-function-handshower-9-5-lpm-28694in?skuId=28694IN-CP,True,asset_001182
28694IN-CP,https://techcomm.kohler.com/techcomm/cad/28694infrt.dxf,cad drawing,DXF,https://www.kohler.co.in/p/statement-round-three-function-handshower-9-5-lpm-28694in?skuId=28694IN-CP,True,asset_001181
28694IN-CP,https://techcomm.kohler.com/techcomm/cad/28694infrt.dwg,cad drawing,DWG,https://www.kohler.co.in/p/statement-round-three-function-handshower-9-5-lpm-28694in?skuId=28694IN-CP,True,asset_001180
28694IN-CP,https://techcomm.kohler.com/techcomm/cad/28694insde.dxf,cad drawing,DXF,https://www.kohler.co.in/p/statement-round-three-function-handshower-9-5-lpm-28694in?skuId=28694IN-CP,True,asset_001185
28694IN-CP,https://techcomm.kohler.com/techcomm/cad/28694insde.dwg,cad drawing,DWG,https://www.kohler.co.in/p/statement-round-three-function-handshower-9-5-lpm-28694in?skuId=28694IN-CP,True,asset_001184
28694IN-CP,https://techcomm.kohler.com/techcomm/cad/28694IN.dxf,cad drawing,DXF,https://www.kohler.co.in/p/statement-round-three-function-handshower-9-5-lpm-28694in?skuId=28694IN-CP,True,asset_001177
28694IN-CP,https://techcomm.kohler.com/techcomm/cad/28694IN.dwg,cad drawing,DWG,https://www.kohler.co.in/p/statement-round-three-function-handshower-9-5-lpm-28694in?skuId=28694IN-CP,True,asset_001176
28694IN-CP,https://techcomm.kohler.com/techcomm/pdf/K-28694IN_spec_IN_Kohler_en.pdf,spec sheet,PDF,https://www.kohler.co.in/p/statement-round-three-function-handshower-9-5-lpm-28694in?skuId=28694IN-CP,True,asset_003051
26286IN-G-AF,https://techcomm.kohler.com/techcomm/cad/26286IN-G.obj,3d model,OBJ,https://www.kohler.co.in/p/statement-iconic-single-function-handshower-6-6-lpm-26286in-g?skuId=26286IN-G-AF,True,asset_000824
26286IN-G-AF,https://techcomm.kohler.com/techcomm/cad/27106me_4sde.dwg,3d model,SKP,https://www.kohler.co.in/p/statement-iconic-single-function-handshower-6-6-lpm-26286in-g?skuId=26286IN-G-AF,True,asset_000987
26286IN-G-AF,https://techcomm.kohler.com/techcomm/cad/27106ME-4.obj,3d model,3DS,https://www.kohler.co.in/p/statement-iconic-single-function-handshower-6-6-lpm-26286in-g?skuId=26286IN-G-AF,True,asset_000986
26286IN-G-AF,https://techcomm.kohler.com/techcomm/cad/27106ME-4.dwg,3d model,RFA,https://www.kohler.co.in/p/statement-iconic-single-function-handshower-6-6-lpm-26286in-g?skuId=26286IN-G-AF,True,asset_000985
26286IN-G-AF,https://techcomm.kohler.com/techcomm/cad/26286in_gpln.dxf,cad drawing,DXF,https://www.kohler.co.in/p/statement-iconic-single-function-handshower-6-6-lpm-26286in-g?skuId=26286IN-G-AF,True,asset_000828
26286IN-G-AF,https://techcomm.kohler.com/techcomm/cad/26286in_gpln.dwg,cad drawing,DWG,https://www.kohler.co.in/p/statement-iconic-single-function-handshower-6-6-lpm-26286in-g?skuId=26286IN-G-AF,True,asset_000827
26286IN-G-AF,https://techcomm.kohler.com/techcomm/cad/26286in_gfrt.dxf,cad drawing,DXF,https://www.kohler.co.in/p/statement-iconic-single-function-handshower-6-6-lpm-26286in-g?skuId=26286IN-G-AF,True,asset_000826
26286IN-G-AF,https://techcomm.kohler.com/techcomm/cad/26286in_gfrt.dwg,cad drawing,DWG,https://www.kohler.co.in/p/statement-iconic-single-function-handshower-6-6-lpm-26286in-g?skuId=26286IN-G-AF,True,asset_000825
26286IN-G-AF,https://techcomm.kohler.com/techcomm/cad/26286in_gsde.dxf,cad drawing,DXF,https://www.kohler.co.in/p/statement-iconic-single-function-handshower-6-6-lpm-26286in-g?skuId=26286IN-G-AF,True,asset_000830
26286IN-G-AF,https://techcomm.kohler.com/techcomm/cad/26286in_gsde.dwg,cad drawing,DWG,https://www.kohler.co.in/p/statement-iconic-single-function-handshower-6-6-lpm-26286in-g?skuId=26286IN-G-AF,True,asset_000829
26286IN-G-AF,https://techcomm.kohler.com/techcomm/cad/26286IN-G.dxf,cad drawing,DXF,https://www.kohler.co.in/p/statement-iconic-single-function-handshower-6-6-lpm-26286in-g?skuId=26286IN-G-AF,True,asset_000823
26286IN-G-AF,https://techcomm.kohler.com/techcomm/cad/26286IN-G.dwg,cad drawing,DWG,https://www.kohler.co.in/p/statement-iconic-single-function-handshower-6-6-lpm-26286in-g?skuId=26286IN-G-AF,True,asset_000822
26286IN-G-AF,https://techcomm.kohler.com/techcomm/pdf/K-26286IN-G_spec_IN_Kohler_en.pdf,spec sheet,PDF,https://www.kohler.co.in/p/statement-iconic-single-function-handshower-6-6-lpm-26286in-g?skuId=26286IN-G-AF,True,asset_003014
26286IN-G-AF,https://techcomm.kohler.com/techcomm/pdf/1430507-2.pdf,installation,PDF,https://www.kohler.co.in/p/statement-iconic-single-function-handshower-6-6-lpm-26286in-g?skuId=26286IN-G-AF,True,asset_002809
97009T-AF,https://techcomm.kohler.com/techcomm/cad/97009T.obj,3d model,OBJ,https://www.kohler.co.in/p/rain-duet-multi-function-handshower-geo-97009t?skuId=97009T-AF,True,asset_002261
97009T-AF,https://techcomm.kohler.com/techcomm/cad/97009T.skp,3d model,SKP,https://www.kohler.co.in/p/rain-duet-multi-function-handshower-geo-97009t?skuId=97009T-AF,True,asset_002262
97009T-AF,https://techcomm.kohler.com/techcomm/cad/97009T.3ds,3d model,3DS,https://www.kohler.co.in/p/rain-duet-multi-function-handshower-geo-97009t?skuId=97009T-AF,True,asset_002258
97009T-AF,https://techcomm.kohler.com/techcomm/cad/Shower-Handshower-KOHLER-RAINDUET-K-97009T.zip,3d model,RFA,https://www.kohler.co.in/p/rain-duet-multi-function-handshower-geo-97009t?skuId=97009T-AF,True,asset_002605
97009T-AF,https://techcomm.kohler.com/techcomm/cad/97009tpln.dxf,cad drawing,DXF,https://www.kohler.co.in/p/rain-duet-multi-function-handshower-geo-97009t?skuId=97009T-AF,True,asset_002272
97009T-AF,https://techcomm.kohler.com/techcomm/cad/97009tpln.dwg,cad drawing,DWG,https://www.kohler.co.in/p/rain-duet-multi-function-handshower-geo-97009t?skuId=97009T-AF,True,asset_002271
97009T-AF,https://techcomm.kohler.com/techcomm/cad/97009tfrt.dxf,cad drawing,DXF,https://www.kohler.co.in/p/rain-duet-multi-function-handshower-geo-97009t?skuId=97009T-AF,True,asset_002270
97009T-AF,https://techcomm.kohler.com/techcomm/cad/97009tfrt.dwg,cad drawing,DWG,https://www.kohler.co.in/p/rain-duet-multi-function-handshower-geo-97009t?skuId=97009T-AF,True,asset_002269
97009T-AF,https://techcomm.kohler.com/techcomm/cad/97009tsde.dxf,cad drawing,DXF,https://www.kohler.co.in/p/rain-duet-multi-function-handshower-geo-97009t?skuId=97009T-AF,True,asset_002274
97009T-AF,https://techcomm.kohler.com/techcomm/cad/97009tsde.dwg,cad drawing,DWG,https://www.kohler.co.in/p/rain-duet-multi-function-handshower-geo-97009t?skuId=97009T-AF,True,asset_002273
97009T-AF,https://techcomm.kohler.com/techcomm/cad/97009T.dxf,cad drawing,DXF,https://www.kohler.co.in/p/rain-duet-multi-function-handshower-geo-97009t?skuId=97009T-AF,True,asset_002260
97009T-AF,https://techcomm.kohler.com/techcomm/cad/97009T.dwg,cad drawing,DWG,https://www.kohler.co.in/p/rain-duet-multi-function-handshower-geo-97009t?skuId=97009T-AF,True,asset_002259
97009T-AF,https://techcomm.kohler.com/techcomm/pdf/97009T_spec_CN_Kohler_en.pdf,spec sheet,PDF,https://www.kohler.co.in/p/rain-duet-multi-function-handshower-geo-97009t?skuId=97009T-AF,True,asset_002918
97009T-AF,https://techcomm.kohler.com/techcomm/pdf/k-R97009T.pdf,installation,PDF,https://www.kohler.co.in/p/rain-duet-multi-function-handshower-geo-97009t?skuId=97009T-AF,True,asset_003175
